Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC09_L2SP_035035_20230216_20230310_02_T1,LC09_L1TP_035035_20230216_20230310_02_T1,LC90350352023047LGN02,2023/02/16,T1,2, 035, 035, 035, 035,NADIR,  -0.001,2023/03/10,2023/03/10,2023-02-16 17:51:01,2023-02-16 17:51:33,LGN,DAY,   3.38,   3.38,660,5,    7.524,    5.489,    5.146,LPGS_16.2.0,36.51225949,149.89178707,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,36°02'35.30"N,108°41'08.16"W,37°05'56.90"N,109°56'07.55"W,37°02'54.64"N,107°22'33.74"W,35°00'50.83"N,109°57'47.34"W,34°58'01.92"N,107°28'12.68"W, 36.04314,-108.68560, 37.09914,-109.93543, 37.04851,-107.37604, 35.01412,-109.96315, 34.96720,-107.47019,LC09_L2SP_035035_20230216_20230310_02_T1,LC90350352023047LGN02
LC08_L2SP_034031_20230217_20230223_02_T1,LC08_L1TP_034031_20230217_20230223_02_T1,LC80340312023048LGN00,2023/02/17,T1,2, 034, 031, 034, 031,NADIR,  -0.001,2023/02/23,2023/02/23,2023-02-17 17:43:02,2023-02-17 17:43:34,LGN,DAY,  17.07,  17.07,385,5,    8.500,    6.038,    5.982,LPGS_16.2.0,32.31163755,153.08899217,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.09"N,105°21'06.77"W,42°48'33.98"N,106°47'08.52"W,42°49'06.13"N,103°55'51.13"W,40°40'32.77"N,106°43'39.07"W,40°41'02.62"N,103°57'56.56"W, 41.75947,-105.35188, 42.80944,-106.78570, 42.81837,-103.93087, 40.67577,-106.72752, 40.68406,-103.96571,LC08_L2SP_034031_20230217_20230223_02_T1,LC80340312023048LGN00
LC08_L2SP_034032_20230217_20230223_02_T1,LC08_L1TP_034032_20230217_20230223_02_T1,LC80340322023048LGN00,2023/02/17,T1,2, 034, 032, 034, 032,NADIR,  -0.001,2023/02/23,2023/02/23,2023-02-17 17:43:26,2023-02-17 17:43:58,LGN,DAY,   4.08,   4.08,561,5,    7.949,    5.179,    6.029,LPGS_16.2.0,33.45419782,152.27076442,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.14"N,105°48'48.78"W,41°22'40.66"N,107°13'23.16"W,41°23'52.91"N,104°25'54.41"W,39°14'29.80"N,107°09'14.76"W,39°15'36.83"N,104°26'57.95"W, 40.33254,-105.81355, 41.37796,-107.22310, 41.39803,-104.43178, 39.24161,-107.15410, 39.26023,-104.44943,LC08_L2SP_034032_20230217_20230223_02_T1,LC80340322023048LGN00
LC08_L2SP_034033_20230217_20230223_02_T1,LC08_L1TP_034033_20230217_20230223_02_T1,LC80340332023048LGN00,2023/02/17,T1,2, 034, 033, 034, 033,NADIR,  -0.001,2023/02/23,2023/02/23,2023-02-17 17:43:50,2023-02-17 17:44:21,LGN,DAY,   0.07,   0.07,671,5,    7.248,    4.858,    5.379,LPGS_16.2.0,34.58767963,151.43514186,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'14.80"N,106°15'37.08"W,39°56'51.22"N,107°39'00.40"W,39°58'40.19"N,104°54'39.56"W,37°48'31.10"N,107°34'18.41"W,37°50'12.12"N,104°54'49.07"W, 38.90411,-106.26030, 39.94756,-107.65011, 39.97783,-104.91099, 37.80864,-107.57178, 37.83670,-104.91363,LC08_L2SP_034033_20230217_20230223_02_T1,LC80340332023048LGN00
LC08_L2SP_034034_20230217_20230223_02_T1,LC08_L1TP_034034_20230217_20230223_02_T1,LC80340342023048LGN00,2023/02/17,T1,2, 034, 034, 034, 034,NADIR,  -0.001,2023/02/23,2023/02/23,2023-02-17 17:44:14,2023-02-17 17:44:45,LGN,DAY,   0.12,   0.12,514,5,    8.486,    5.932,    6.069,LPGS_16.2.0,35.71137748,150.57924529,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.37"N,106°41'36.49"W,38°30'47.52"N,108°03'39.89"W,38°33'09.43"N,105°22'39.29"W,36°22'28.24"N,107°58'30.32"W,36°24'39.64"N,105°22'01.02"W, 37.47427,-106.69347, 38.51320,-108.06108, 38.55262,-105.37758, 36.37451,-107.97509, 36.41101,-105.36695,LC08_L2SP_034034_20230217_20230223_02_T1,LC80340342023048LGN00
LC08_L2SP_034035_20230217_20230223_02_T1,LC08_L1TP_034035_20230217_20230223_02_T1,LC80340352023048LGN00,2023/02/17,T1,2, 034, 035, 034, 035,NADIR,  -0.001,2023/02/23,2023/02/23,2023-02-17 17:44:37,2023-02-17 17:45:09,LGN,DAY,  15.02,  15.02,762,5,    7.334,    5.125,    5.246,LPGS_16.2.0,36.82455722,149.70034440,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.30"N,107°06'51.05"W,37°04'49.48"N,108°27'40.68"W,37°07'41.09"N,105°49'34.75"W,34°56'11.90"N,108°22'07.43"W,34°58'50.59"N,105°48'15.01"W, 36.04314,-107.11418, 37.08041,-108.46130, 37.12808,-105.82632, 34.93664,-108.36873, 34.98072,-105.80417,LC08_L2SP_034035_20230217_20230223_02_T1,LC80340352023048LGN00
LC08_L2SP_032032_20230219_20230224_02_T1,LC08_L1TP_032032_20230219_20230224_02_T1,LC80320322023050LGN00,2023/02/19,T1,2, 032, 032, 032, 032,NADIR,  -0.001,2023/02/24,2023/02/24,2023-02-19 17:31:02,2023-02-19 17:31:33,LGN,DAY,   0.18,   0.18,66,5,    8.719,    5.943,    6.380,LPGS_16.2.0,34.12428780,152.00335263,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.54"N,102°43'03.22"W,41°23'34.08"N,104°02'52.30"W,41°20'15.94"N,101°19'00.62"W,39°17'54.31"N,104°04'36.70"W,39°14'50.24"N,101°25'43.57"W, 40.33265,-102.71756, 41.39280,-104.04786, 41.33776,-101.31684, 39.29842,-104.07686, 39.24729,-101.42877,LC08_L2SP_032032_20230219_20230224_02_T1,LC80320322023050LGN00
LC08_L2SP_032033_20230219_20230224_02_T1,LC08_L1TP_032033_20230219_20230224_02_T1,LC80320332023050LGN00,2023/02/19,T1,2, 032, 033, 032, 033,NADIR,  -0.001,2023/02/24,2023/02/24,2023-02-19 17:31:26,2023-02-19 17:31:57,LGN,DAY,   3.75,   3.75,154,5,    8.341,    6.002,    5.792,LPGS_16.2.0,35.25314951,151.14851556,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.13"N,103°09'51.30"W,39°57'47.38"N,104°28'31.62"W,39°55'12.36"N,101°47'51.36"W,37°51'45.61"N,104°29'26.45"W,37°49'21.72"N,101°53'25.62"W, 38.90448,-103.16425, 39.96316,-104.47545, 39.92010,-101.79760, 37.86267,-104.49068, 37.82270,-101.89045,LC08_L2SP_032033_20230219_20230224_02_T1,LC80320332023050LGN00
LC08_L2SP_032034_20230219_20230224_02_T1,LC08_L1TP_032034_20230219_20230224_02_T1,LC80320342023050LGN00,2023/02/19,T1,2, 032, 034, 032, 034,NADIR,  -0.001,2023/02/24,2023/02/24,2023-02-19 17:31:49,2023-02-19 17:32:21,LGN,DAY,  16.44,  16.44,358,5,    8.117,    5.278,    6.167,LPGS_16.2.0,36.37224609,150.27216984,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.84"N,103°35'51"W,38°31'43.86"N,104°53'31.78"W,38°29'48.95"N,102°15'50.58"W,36°25'39.94"N,104°53'42.47"W,36°23'53.38"N,102°20'22.16"W, 37.47440,-103.59750, 38.52885,-104.89216, 38.49693,-102.26405, 36.42776,-104.89513, 36.39816,-102.33949,LC08_L2SP_032034_20230219_20230224_02_T1,LC80320342023050LGN00
LC09_L2SP_031034_20230220_20230309_02_T1,LC09_L1TP_031034_20230220_20230309_02_T1,LC90310342023051LGN01,2023/02/20,T1,2, 031, 034, 031, 034,NADIR,   0.000,2023/03/09,2023/03/09,2023-02-20 17:25:48,2023-02-20 17:26:20,LGN,DAY,  10.51,  10.51,391,5,    7.655,    5.045,    5.757,LPGS_16.2.0,36.71878797,150.14957879,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.27"N,102°04'06.13"W,38°31'59.52"N,103°19'46.27"W,38°28'01.78"N,100°43'43.14"W,36°27'16.60"N,103°22'30.72"W,36°23'35.92"N,100°50'42.36"W, 37.47452,-102.06837, 38.53320,-103.32952, 38.46716,-100.72865, 36.45461,-103.37520, 36.39331,-100.84510,LC09_L2SP_031034_20230220_20230309_02_T1,LC90310342023051LGN01
LC09_L2SP_036031_20230223_20230308_02_T1,LC09_L1TP_036031_20230223_20230308_02_T1,LC90360312023054LGN01,2023/02/23,T1,2, 036, 031, 036, 031,NADIR,   0.001,2023/03/08,2023/03/08,2023-02-23 17:55:26,2023-02-23 17:55:58,LGN,DAY,  14.42,  14.42,356,5,    8.817,    6.182,    6.286,LPGS_16.2.0,34.39774398,152.38044958,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,41°45'35.28"N,108°26'14.03"W,42°49'20.60"N,109°47'28.82"W,42°45'32.22"N,107°00'09.94"W,40°43'53.08"N,109°49'47.93"W,40°40'20.75"N,107°07'48.72"W, 41.75980,-108.43723, 42.82239,-109.79134, 42.75895,-107.00276, 40.73141,-109.82998, 40.67243,-107.13020,LC09_L2SP_036031_20230223_20230308_02_T1,LC90360312023054LGN01
LC08_L2SP_035035_20230224_20230301_02_T1,LC08_L1TP_035035_20230224_20230301_02_T1,LC80350352023055LGN00,2023/02/24,T1,2, 035, 035, 035, 035,NADIR,  -0.001,2023/03/01,2023/03/01,2023-02-24 17:50:38,2023-02-24 17:51:10,LGN,DAY,  18.51,  18.51,799,5,    7.470,    5.340,    5.223,LPGS_16.2.0,39.19162253,148.54734357,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'36.13"N,108°38'00.35"W,37°06'04.82"N,109°52'52.97"W,37°02'58.78"N,107°19'31.48"W,35°00'49.18"N,109°54'37.98"W,34°57'56.74"N,107°25'15.56"W, 36.04337,-108.63343, 37.10134,-109.88138, 37.04966,-107.32541, 35.01366,-109.91055, 34.96576,-107.42099,LC08_L2SP_035035_20230224_20230301_02_T1,LC80350352023055LGN00
LC09_L2SP_034031_20230225_20230308_02_T1,LC09_L1TP_034031_20230225_20230308_02_T1,LC90340312023056LGN01,2023/02/25,T1,2, 034, 031, 034, 031,NADIR,   0.000,2023/03/08,2023/03/08,2023-02-25 17:43:05,2023-02-25 17:43:36,LGN,DAY,   5.15,   5.15,289,5,    7.923,    5.724,    5.478,LPGS_16.2.0,35.11275517,152.14390547,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'33.91"N,105°21'05.76"W,42°48'24.26"N,106°47'08.23"W,42°48'56.41"N,103°55'51.28"W,40°40'32.77"N,106°43'39.07"W,40°41'02.62"N,103°57'56.56"W, 41.75942,-105.35160, 42.80674,-106.78562, 42.81567,-103.93091, 40.67577,-106.72752, 40.68406,-103.96571,LC09_L2SP_034031_20230225_20230308_02_T1,LC90340312023056LGN01
LC09_L2SP_034033_20230225_20230308_02_T1,LC09_L1TP_034033_20230225_20230308_02_T1,LC90340332023056LGN01,2023/02/25,T1,2, 034, 033, 034, 033,NADIR,  -0.001,2023/03/08,2023/03/08,2023-02-25 17:43:52,2023-02-25 17:44:24,LGN,DAY,  29.61,  29.61,592,5,    7.172,    5.132,    5.010,LPGS_16.2.0,37.35603264,150.33033413,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'15.55"N,106°15'34.96"W,39°56'41.50"N,107°39'00.04"W,39°58'30.43"N,104°54'39.60"W,37°48'31.10"N,107°34'18.41"W,37°50'12.12"N,104°54'49.07"W, 38.90432,-106.25971, 39.94486,-107.65001, 39.97512,-104.91100, 37.80864,-107.57178, 37.83670,-104.91363,LC09_L2SP_034033_20230225_20230308_02_T1,LC90340332023056LGN01
LC08_L2SP_033032_20230226_20230301_02_T1,LC08_L1TP_033032_20230226_20230301_02_T1,LC80330322023057LGN00,2023/02/26,T1,2, 033, 032, 033, 032,NADIR,  -0.001,2023/03/01,2023/03/01,2023-02-26 17:37:05,2023-02-26 17:37:37,LGN,DAY,  19.20,  19.20,302,5,    7.411,    4.865,    5.590,LPGS_16.2.0,36.58783823,151.08568650,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.48"N,104°14'51.83"W,41°23'13.06"N,105°37'10.42"W,41°22'07"N,102°51'13.46"W,39°16'14.88"N,105°36'01.80"W,39°15'13.54"N,102°55'10.88"W, 40.33291,-104.24773, 41.38696,-105.61956, 41.36861,-102.85374, 39.27080,-105.60050, 39.25376,-102.91969,LC08_L2SP_033032_20230226_20230301_02_T1,LC80330322023057LGN00
LC08_L2SP_033033_20230226_20230301_02_T1,LC08_L1TP_033033_20230226_20230301_02_T1,LC80330332023057LGN00,2023/02/26,T1,2, 033, 033, 033, 033,NADIR,  -0.001,2023/03/01,2023/03/01,2023-02-26 17:37:29,2023-02-26 17:38:01,LGN,DAY,  26.27,  26.27,527,5,    7.060,    4.401,    5.520,LPGS_16.2.0,37.70181463,150.15667976,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.01"N,104°41'39.95"W,39°57'15.23"N,106°02'43.62"W,39°56'49.27"N,103°20'16.01"W,37°50'06.22"N,106°00'53.39"W,37°49'42.17"N,103°23'11.22"W, 38.90417,-104.69443, 39.95423,-106.04545, 39.94702,-103.33778, 37.83506,-106.01483, 37.82838,-103.38645,LC08_L2SP_033033_20230226_20230301_02_T1,LC80330332023057LGN00
LC09_L2SP_032031_20230227_20230308_02_T1,LC09_L1TP_032031_20230227_20230308_02_T1,LC90320312023058LGN01,2023/02/27,T1,2, 032, 031, 032, 031,NADIR,  -0.001,2023/03/08,2023/03/08,2023-02-27 17:30:43,2023-02-27 17:31:15,LGN,DAY,   7.64,   7.64,212,5,    9.298,    6.583,    6.567,LPGS_16.2.0,35.83852278,151.91167712,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'35.39"N,102°15'50.18"W,42°49'23.12"N,103°36'54.58"W,42°45'19.33"N,100°49'37.42"W,40°44'05.86"N,103°39'33.77"W,40°40'19.16"N,100°57'35.68"W, 41.75983,-102.26394, 42.82309,-103.61516, 42.75537,-100.82706, 40.73496,-103.65938, 40.67199,-100.95991,LC09_L2SP_032031_20230227_20230308_02_T1,LC90320312023058LGN01
LC09_L2SP_032032_20230227_20230308_02_T1,LC09_L1TP_032032_20230227_20230308_02_T1,LC90320322023058LGN01,2023/02/27,T1,2, 032, 032, 032, 032,NADIR,  -0.002,2023/03/08,2023/03/08,2023-02-27 17:31:07,2023-02-27 17:31:39,LGN,DAY,   2.37,   2.37,175,5,    7.854,    5.576,    5.531,LPGS_16.2.0,36.96182980,150.99399375,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'57.54"N,102°43'32.30"W,41°23'34.37"N,104°03'31.03"W,41°20'17.16"N,101°19'39.29"W,39°18'04.36"N,104°05'14.14"W,39°15'01.08"N,101°26'20.54"W, 40.33265,-102.72564, 41.39288,-104.05862, 41.33810,-101.32758, 39.30121,-104.08726, 39.25030,-101.43904,LC09_L2SP_032032_20230227_20230308_02_T1,LC90320322023058LGN01
LC09_L2SP_032033_20230227_20230308_02_T1,LC09_L1TP_032033_20230227_20230308_02_T1,LC90320332023058LGN01,2023/02/27,T1,2, 032, 033, 032, 033,NADIR,  -0.002,2023/03/08,2023/03/08,2023-02-27 17:31:31,2023-02-27 17:32:02,LGN,DAY,   1.58,   1.58,436,5,    7.607,    4.807,    5.896,LPGS_16.2.0,38.07384995,150.05433734,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'15.91"N,103°10'19.63"W,39°57'37.80"N,104°29'09.60"W,39°55'03.68"N,101°48'29.66"W,37°51'55.48"N,104°30'03.24"W,37°49'32.38"N,101°54'01.98"W, 38.90442,-103.17212, 39.96050,-104.48600, 39.91769,-101.80824, 37.86541,-104.50090, 37.82566,-101.90055,LC09_L2SP_032033_20230227_20230308_02_T1,LC90320332023058LGN01
LC09_L2SP_032034_20230227_20230308_02_T1,LC09_L1TP_032034_20230227_20230308_02_T1,LC90320342023058LGN01,2023/02/27,T1,2, 032, 034, 032, 034,NADIR,  -0.001,2023/03/08,2023/03/08,2023-02-27 17:31:55,2023-02-27 17:32:26,LGN,DAY,   0.84,   0.84,829,5,    5.871,    3.889,    4.398,LPGS_16.2.0,39.17429273,149.08903577,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.31"N,103°36'17.78"W,38°31'43.90"N,104°54'08.93"W,38°29'49.52"N,102°16'15.31"W,36°25'39.97"N,104°54'18.61"W,36°23'53.92"N,102°20'46.21"W, 37.47453,-103.60494, 38.52886,-104.90248, 38.49709,-102.27092, 36.42777,-104.90517, 36.39831,-102.34617,LC09_L2SP_032034_20230227_20230308_02_T1,LC90320342023058LGN01
LC09_L2SP_032035_20230227_20230308_02_T1,LC09_L1TP_032035_20230227_20230308_02_T1,LC90320352023058LGN01,2023/02/27,T1,2, 032, 035, 032, 035,NADIR,  -0.001,2023/03/08,2023/03/08,2023-02-27 17:32:18,2023-02-27 17:32:50,LGN,DAY,   0.51,   0.51,988,5,    5.991,    4.217,    4.256,LPGS_16.2.0,40.26206679,148.09460331,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'35.27"N,104°01'32.16"W,37°05'33.72"N,105°18'21.85"W,37°04'16.54"N,102°43'27.80"W,34°59'28.07"N,105°17'52.94"W,34°58'16.57"N,102°47'02.47"W, 36.04313,-104.02560, 37.09270,-105.30607, 37.07126,-102.72439, 34.99113,-105.29804, 34.97127,-102.78402,LC09_L2SP_032035_20230227_20230308_02_T1,LC90320352023058LGN01
LC08_L2SP_031032_20230228_20230315_02_T1,LC08_L1TP_031032_20230228_20230315_02_T1,LC80310322023059LGN00,2023/02/28,T1,2, 031, 032, 031, 032,NADIR,  -0.001,2023/03/15,2023/03/15,2023-02-28 17:24:43,2023-02-28 17:25:15,LGN,DAY,  14.36,  14.36,328,5,    7.032,    4.699,    5.232,LPGS_16.2.0,37.31514349,150.83147632,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,40°19'57.07"N,101°09'40.72"W,41°22'11.57"N,102°36'26.17"W,41°25'25.54"N,99°47'19.14"W,39°13'01.88"N,102°29'39.98"W,39°16'01.70"N,99°45'50.11"W, 40.33252,-101.16131, 41.36988,-102.60727, 41.42376, -99.78865, 39.21719,-102.49444, 39.26714, -99.76392,LC08_L2SP_031032_20230228_20230315_02_T1,LC80310322023059LGN00
LC08_L2SP_031033_20230228_20230315_02_T1,LC08_L1TP_031033_20230228_20230315_02_T1,LC80310332023059LGN00,2023/02/28,T1,2, 031, 033, 031, 033,NADIR,  -0.001,2023/03/15,2023/03/15,2023-02-28 17:25:07,2023-02-28 17:25:39,LGN,DAY,   0.15,   0.15,381,5,    7.419,    4.833,    5.629,LPGS_16.2.0,38.42418202,149.88015435,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'16.34"N,101°36'28.12"W,39°56'24.76"N,103°01'45.91"W,40°00'12.10"N,100°16'03.43"W,37°47'07.15"N,102°54'33.84"W,37°50'37.79"N,100°13'47.14"W, 38.90454,-101.60781, 39.94021,-103.02942, 40.00336,-100.26762, 37.78532,-102.90940, 37.84383,-100.22976,LC08_L2SP_031033_20230228_20230315_02_T1,LC80310332023059LGN00
LC08_L2SP_031034_20230228_20230315_02_T1,LC08_L1TP_031034_20230228_20230315_02_T1,LC80310342023059LGN00,2023/02/28,T1,2, 031, 034, 031, 034,NADIR,  -0.001,2023/03/15,2023/03/15,2023-02-28 17:25:31,2023-02-28 17:26:03,LGN,DAY,   0.00,   0.00,496,5,    7.332,    4.577,    5.729,LPGS_16.2.0,39.52150725,148.90225918,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.81"N,102°02'27.17"W,38°32'07.66"N,103°17'54.56"W,38°28'07.86"N,100°42'03.82"W,36°27'15.08"N,103°20'42.29"W,36°23'32.57"N,100°49'06.28"W, 37.47467,-102.04088, 38.53546,-103.29849, 38.46885,-100.70106, 36.45419,-103.34508, 36.39238,-100.81841,LC08_L2SP_031034_20230228_20230315_02_T1,LC80310342023059LGN00
LC08_L2SP_031035_20230228_20230315_02_T1,LC08_L1TP_031035_20230228_20230315_02_T1,LC80310352023059LGN00,2023/02/28,T1,2, 031, 035, 031, 035,NADIR,  -0.001,2023/03/15,2023/03/15,2023-02-28 17:25:55,2023-02-28 17:26:27,LGN,DAY,   0.01,   0.01,711,5,    6.504,    4.478,    4.717,LPGS_16.2.0,40.60584611,147.89498767,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.56"N,102°27'41.36"W,37°06'08.14"N,103°42'20.92"W,37°02'48.88"N,101°09'12.89"W,35°00'52.96"N,103°44'22.42"W,34°57'48.28"N,101°15'13.03"W, 36.04349,-102.46149, 37.10226,-103.70581, 37.04691,-101.15358, 35.01471,-103.73956, 34.96341,-101.25362,LC08_L2SP_031035_20230228_20230315_02_T1,LC80310352023059LGN00
LC08_L2SP_036034_20230303_20230316_02_T1,LC08_L1TP_036034_20230303_20230316_02_T1,LC80360342023062LGN00,2023/03/03,T1,2, 036, 034, 036, 034,NADIR,  -0.001,2023/03/16,2023/03/16,2023-03-03 17:56:24,2023-03-03 17:56:56,LGN,DAY,  28.47,  28.47,763,5,    7.563,    5.097,    5.588,LPGS_16.2.0,40.62895206,148.44606139,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.91"N,109°46'07.10"W,38°31'43.97"N,111°04'03.68"W,38°30'02.95"N,108°26'09.17"W,36°25'30.29"N,111°03'56.95"W,36°23'56.62"N,108°30'24.08"W, 37.47442,-109.76864, 38.52888,-111.06769, 38.50082,-108.43588, 36.42508,-111.06582, 36.39906,-108.50669,LC08_L2SP_036034_20230303_20230316_02_T1,LC80360342023062LGN00
LC09_L2SP_035035_20230304_20230308_02_T1,LC09_L1TP_035035_20230304_20230307_02_T1,LC90350352023063LGN00,2023/03/04,T1,2, 035, 035, 035, 035,NADIR,   0.000,2023/03/08,2023/03/07,2023-03-04 17:50:48,2023-03-04 17:51:20,LGN,DAY,  25.06,  25.06,987,5,    6.180,    4.518,    4.216,LPGS_16.2.0,42.08670577,147.27588481,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,36°02'36.06"N,108°39'27.76"W,37°05'55.90"N,109°54'18.18"W,37°02'51.68"N,107°20'56.80"W,35°00'49.90"N,109°56'00.82"W,34°57'59.18"N,107°26'38.22"W, 36.04335,-108.65771, 37.09886,-109.90505, 37.04769,-107.34911, 35.01386,-109.93356, 34.96644,-107.44395,LC09_L2SP_035035_20230304_20230308_02_T1,LC90350352023063LGN00
LC08_L2SP_034033_20230305_20230316_02_T1,LC08_L1TP_034033_20230305_20230316_02_T1,LC80340332023064LGN00,2023/03/05,T1,2, 034, 033, 034, 033,NADIR,  -0.001,2023/03/16,2023/03/16,2023-03-05 17:43:38,2023-03-05 17:44:09,LGN,DAY,  22.77,  22.77,393,5,    7.653,    5.565,    5.253,LPGS_16.2.0,40.28380478,149.18656638,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.12"N,106°14'42"W,39°56'52.66"N,107°37'57.25"W,39°58'40.15"N,104°53'48.98"W,37°48'32.44"N,107°33'17.14"W,37°50'12.08"N,104°53'59.96"W, 38.90420,-106.24500, 39.94796,-107.63257, 39.97782,-104.89694, 37.80901,-107.55476, 37.83669,-104.89999,LC08_L2SP_034033_20230305_20230316_02_T1,LC80340332023064LGN00
LC08_L2SP_034034_20230305_20230316_02_T1,LC08_L1TP_034034_20230305_20230316_02_T1,LC80340342023064LGN00,2023/03/05,T1,2, 034, 034, 034, 034,NADIR,  -0.001,2023/03/16,2023/03/16,2023-03-05 17:44:01,2023-03-05 17:44:33,LGN,DAY,   7.92,   7.92,366,5,    8.452,    5.817,    6.131,LPGS_16.2.0,41.36903893,148.14434787,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.44"N,106°40'40.80"W,38°30'49.14"N,108°02'38.04"W,38°33'09.65"N,105°21'37.30"W,36°22'19.99"N,107°57'29.84"W,36°24'30.10"N,105°21'00.76"W, 37.47429,-106.67800, 38.51365,-108.04390, 38.55268,-105.36036, 36.37222,-107.95829, 36.40836,-105.35021,LC08_L2SP_034034_20230305_20230316_02_T1,LC80340342023064LGN00
LC09_L2SP_033032_20230306_20230308_02_T1,LC09_L1TP_033032_20230306_20230307_02_T1,LC90330322023065LGN00,2023/03/06,T1,2, 033, 032, 033, 032,NADIR,   0.000,2023/03/08,2023/03/07,2023-03-06 17:37:13,2023-03-06 17:37:45,LGN,DAY,  23.01,  23.01,434,5,    6.378,    4.190,    4.808,LPGS_16.2.0,39.57610114,150.11660813,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'57.97"N,104°15'47.84"W,41°23'03.05"N,105°38'01.97"W,41°21'58.46"N,102°52'18.30"W,39°16'24.35"N,105°36'51.98"W,39°15'24.37"N,102°56'13.16"W, 40.33277,-104.26329, 41.38418,-105.63388, 41.36624,-102.87175, 39.27343,-105.61444, 39.25677,-102.93699,LC09_L2SP_033032_20230306_20230308_02_T1,LC90330322023065LGN00
